hash,paths
204bab217eee8206405b6a854537c180,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Evidence Response\\Robert OFW Missed Call 2024\\OFW Messages Report 4_12 Part II.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Evidence Response\\Robert OFW Missed Call 2024\\OFW Messages Report 4_12 Part II.pdf']"
a18fe555ff6685ef0e468b48023dfba6,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Evidence Response\\Robert OFW Missed Call 2024\\OFW Messages Report 4_12 Part III.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Evidence Response\\Robert OFW Missed Call 2024\\OFW Messages Report 4_12 Part III.pdf']"
2a7006e6ab68f8e9e4fc503ccb50465f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Evidence Response\\Robert OFW Missed Call 2024\\Teams Log for 3_10 and 3_15.png', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Evidence Response\\Robert OFW Missed Call 2024\\Teams Log for 3_10 and 3_15.png']"
684dca0f909754c9cd4872dadadf107a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Evidence Response\\Robert OFW Missed Call 2024\\Teams Meeting.jpg', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Evidence Response\\Robert OFW Missed Call 2024\\Teams Meeting.jpg']"
9b2b9dca016759182d08278afea67ff6,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\2023-10-16 OC Petition (4886-2331-1240).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Court Docs\\2023-10-16 OC Petition (4886-2331-1240).pdf']"
5ce1b683c35adbe78be5953335fe39f8,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Christine Temp Pareting Plan\\Dr Brown\\Moyer parenting plan_REM Edits.docx', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Christine Temp Pareting Plan\\Dr Brown\\Moyer parenting plan_REM Edits_12_19.docx']"
e7f5d5dda1df4b1056a886a38867f27f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Christine Temp Pareting Plan\\Lisa\\Lisa 2023-10-23 Moyer Draft Temporary Parenting Plan (LS) (4865-9772-1738) (1).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\Parenting Plans\\2023-10-23 Moyer Temporary Parenting Plan (attorney version).pdf']"
52450ab099f9fb53622fddccddce4245,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\12_15_23 Pre Read for Dr Brown_Robert Moyer.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\12_15_23 Pre Read for Dr Brown_Robert Moyer.pdf']"
7e38d89354940742480828e63ec1631a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\Sobriety Verification\\Drug Tests\\Robert Moyer 11_01_23.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\MOYER,+ROBERT_20231101_MH00473971+(rq+#27739297).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\New Life_UA Results (11.1.23) Moyer, Robert.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2023-11-01 Millennium UA re New Life Recovery.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\New Life_UA Results (11.1.23) Moyer, Robert.pdf']"
b7b361f4dd42af7cac2f93b7a0130741,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\Sobriety Verification\\Drug Tests\\Robert Moyer 11_16_23.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\New Life_UA Results (11.16.23) Moyer, Robert.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\New Life_UA Results (11.16.23) Moyer, Robert.pdf']"
d058bd50582b945fc82cd2aa053289d8,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\Sobriety Verification\\Drug Tests\\Robert Moyer Assessment 10_11_23.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Christine\\Separation\\Dr Brown\\Sobriety Verification\\Evaluations and Assesments\\Robert Moyer  Assessment Summary 10_11_23.pdf']"
281f3cbd622f80e1cc2a97ac6cd586e5,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\01_ReadMe_Dr_BrownSummary_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Dr Brown Summary.pdf']"
8be2917d135d41b53f307707da2e4727,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Billing Statements\\01_ReadMe_DrBrownBillingStatements_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\01_ReadMe_DrBrownBillingStatements_2024-06-24.pdf']"
1c9cb9a5588e1e5df58bb667dedfdacb,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Billing Statements\\Moyer billing statement 2.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Billing Statements\\Moyer billing statement 2.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer billing statement 2.pdf']"
b44003ac769e766d77c0053e5d128bdf,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\01_ReadMe_EmailExchanges_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\01_ReadMe_EmailExchanges_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\01_ReadMe_EmailExchanges_2024-06-24.pdf']"
11012eb2793dc00cf5d0e08531ccc214,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\co-parenting counseling.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\co-parenting counseling.pdf']"
7a3f6f21d731220185ffba1f9413cb94,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Dr Brown Disclosure.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Dr Brown Disclosure.pdf']"
423c5e8fbea4ac4112aa03d1f8416b14,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re co-parenting list.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re co-parenting list.pdf']"
9fb81af0129142f319aa5a073a6e8a80,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re final draft and billing statement.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re final draft and billing statement.pdf']"
12f25f99d7fd308d0ab13a2eefcea809,"[""C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re login for today's meeting.pdf"", 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re login for today_s meeting.pdf']"
9c5779bf9b62b1e7e443d236788f18c1,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Moyer Family Introduction.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Moyer Family Introduction.pdf']"
3351318990ce2fd3a37a2685ea3d5d99,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Moyer Temp Parenting Plan Revision Assistance.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Moyer Temp Parenting Plan Revision Assistance.pdf']"
e9c14baff446cb5c30ab287e8bf8d6fb,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Moyer Temp Parenting Plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Moyer Temp Parenting Plan.pdf']"
290d314f3a7d99f35d63e5199aa82c12,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Parenting Plan stuff.... - Copy.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Parenting Plan stuff.....pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Parenting Plan stuff.... - Copy.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Parenting Plan stuff.....pdf']"
9d1777bc261882464c61a5cb00e6b80a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Request for Non-Protected Records.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Request for Non-Protected Records.pdf']"
0e5b085fd6a80cd578c31501a4290415,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re revised draft.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re revised draft.pdf']"
b4b0870d2c9c8e0234e6ea1b25071a30,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Round III.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Round III.pdf']"
08ff2f7bc13c62f7809bdad67ff30165,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Saturday schedule.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Saturday schedule.pdf']"
4ffeca8e4269b792b24ac2b68f312dfe,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Some Additional Thoughts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Some Additional Thoughts.pdf']"
66ea36ae98a5f6adbc6d5c3274408219,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re Therapy Roundup.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re Therapy Roundup.pdf']"
717a10c65c523ba216422ef08b6d4fb5,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Email Exchanges\\Re updated suggestions.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Email Exchanges\\Re updated suggestions.pdf']"
4d6553d8dfb5890478780b0002d4b272,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Parenting Plans\\01_ReadMe_ParentingPlans_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Parenting Plans\\01_ReadMe_ParentingPlans_2024-06-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\01_ReadMe_ParentingPlans_2024-06-24.pdf']"
dcd312a76fab8c79222636f8c8c63500,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Parenting Plans\\Moyer parenting plan-2.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Parenting Plans\\Moyer parenting plan-2.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer parenting plan-2.pdf']"
654461ecdcad615ac8e3bccc09a05b57,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Parenting Plans\\Moyer parenting plan-3.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Parenting Plans\\Moyer parenting plan-3.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer parenting plan-3.pdf']"
956f583aaf94f8657a3106e1324c4e05,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\Parenting Plans\\Moyer parenting plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\Parenting Plans\\Moyer parenting plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer parenting plan.pdf']"
48031ecc0959ac0c78f55721d5b4005c,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Confirmed Receipt\\Dr Brown_07_02_24\\REM Email\\Gmail - Therapist Next Steps.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Dr Brown\\2023-11-13 email Christine Therapist Delay.pdf']"
bd892dccc38ae0de0840eb1788ce0b9a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Legal Records_07_02_24\\20210919110304NewLifeOneYearIOPCompletionAug2019October2020_v2.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Legal Records\\20210919110304NewLifeOneYearIOPCompletionAug2019October2020_v2.pdf']"
26f76ef11886e5cfd872f877841dae61,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Legal Records_07_02_24\\Robert Moyer Court Documents.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Legal Records\\Robert Moyer Court Documents.pdf']"
7f4f33f20c93e8b96aadc4790ef31a14,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\01_Read Me- Overview of Parenting Plans.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\01_Read Me- Overview of Parenting Plans.pdf']"
166009ff3d41e9bb5a3836736dc2f332,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2023-10-23 Moyer Draft Temporary Parenting Plan (LS) (4865-9772-1738).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2023-10-23 Moyer Draft Temporary Parenting Plan (LS) (4865-9772-1738).pdf']"
f0fb810d3444b1dbd3a50f3bfcf35850,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2023-10-25 Letter to JCM re Parenting Plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2023-10-25 Letter to JCM re Parenting Plan.pdf']"
9a67acb111e17ec945393621257b696f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2024-04-30_Parenting_Plan__(Offer_from_Robert_Moyer)_Issues_reserved_for_parenting_evaluation_REM_LA.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2024-04-30_Parenting_Plan__(Offer_from_Robert_Moyer)_Issues_reserved_for_parenting_evaluation_REM_LA.pdf']"
18ed43af79d4d29a511da5ec999582d6,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2024-05-07 Father_s Proposed Temporary Parenting Plan - ER 408 Settlement Proposal (4879-7868-8956).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2024-05-07 Father_s Proposed Temporary Parenting Plan - ER 408 Settlement Proposal (4879-7868-8956).pdf']"
8b1e041b78ade55b4b77eb10b0fa0578,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2024-3-8 ER 408 Letter to OC (4889-0375-5180).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2024-3-8 ER 408 Letter to OC (4889-0375-5180).pdf']"
8f2f20825b4077c8560ccfa93802b4a3,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\2024-3-8 Parenting Plan ER 408 (4891-5849-3868).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\2024-3-8 Parenting Plan ER 408 (4891-5849-3868).pdf']"
07c37c2501fe45551785e3d38bfb74f7,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\Robert_s First Parenting Plan Email.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\Robert_s First Parenting Plan Email.pdf']"
65761f3b477efbf49c465ecb0d73df78,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\Speration and Co-Parenting From Robert v.1.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\Speration and Co-Parenting From Robert v.1.pdf']"
f65e5b3bfb60c35dc63ed0fafe0fc552,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Parenting Plans_07_02_24\\Yurushka Separation and Co-Parenting v.1.3.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Parenting Plans\\Yurushka Separation and Co-Parenting v.1.3.pdf']"
ce11072ad6ece485f3851974cc52ef28,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\10_19_23-7_2_24_SoberLink Verification.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\10-19-2023 through 7-2-2024 SoberLink Verification.pdf']"
0a2a53d782b62fbe3ae2236911c855ad,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\11_07_23Fwd_ Test results.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2023-11-07 Email from New Life re Test results.pdf']"
12c1f34bccb0ab2a98dd229b48a4840e,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\2023-11-01 Millennium UDT Drug test report (4891-8499-5470).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2023-11-01 Millennium UDT Drug test report (4891-8499-5470).pdf']"
998db1698198edca0a548d6557767b2a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\2023-11-01 through 2024-04-11 Drug Test Results (4853-4209-4525).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2023-11-01 through 2024-04-11 Drug Test Results (4853-4209-4525).pdf']"
